"subject","seed","roi","roi_label","network","fc_c1","fc_c2","fc_delta"
"sub-P3","HIP",28,"LH_SomMot_14","SomMot",0.266336723193171,0.513974780692598,-0.247638057499427
"sub-P3","HIP",29,"LH_SomMot_15","SomMot",0.521361644482646,0.505658533217595,0.0157031112650512
"sub-P3","HIP",30,"LH_SomMot_16","SomMot",0.397899200013085,0.366843652054393,0.0310555479586921
"sub-P3","HIP",31,"LH_DorsAttn_Post_1","DorsAttn",0.43861196808876,0.346044340166762,0.0925676279219979
"sub-P3","HIP",32,"LH_DorsAttn_Post_2","DorsAttn",0.22413416997451,0.404869930644196,-0.180735760669686
"sub-P3","HIP",33,"LH_DorsAttn_Post_3","DorsAttn",0.279489097035108,0.202759585260278,0.0767295117748307
"sub-P3","HIP",34,"LH_DorsAttn_Post_4","DorsAttn",0.361795944920383,0.502381823170758,-0.140585878250375
"sub-P3","HIP",35,"LH_DorsAttn_Post_5","DorsAttn",0.334198148191877,0.514220291788965,-0.180022143597088
"sub-P3","HIP",36,"LH_DorsAttn_Post_6","DorsAttn",0.25551744388949,0.267823412147115,-0.0123059682576251
"sub-P3","HIP",37,"LH_DorsAttn_Post_7","DorsAttn",0.334475961986677,0.314465375009424,0.0200105869772533
"sub-P3","HIP",38,"LH_DorsAttn_Post_8","DorsAttn",0.237094968052173,0.215930110699707,0.021164857352466
"sub-P3","HIP",39,"LH_DorsAttn_Post_9","DorsAttn",0.402490113192217,0.462139655424997,-0.0596495422327801
"sub-P3","HIP",40,"LH_DorsAttn_Post_10","DorsAttn",0.155678223145576,0.319208107255217,-0.16352988410964
"sub-P3","HIP",41,"LH_DorsAttn_FEF_1","DorsAttn",0.198915136062064,0.297738032454325,-0.0988228963922614
"sub-P3","HIP",42,"LH_DorsAttn_FEF_2","DorsAttn",0.232538198356068,0.307264131986147,-0.074725933630079
"sub-P3","HIP",43,"LH_DorsAttn_PrCv_1","DorsAttn",0.333095335200322,0.281979429137561,0.0511159060627607
"sub-P3","HIP",44,"LH_SalVentAttn_ParOper_1","SalVentAttn",-0.0657072316414778,0.330460849397291,-0.396168081038769
"sub-P3","HIP",45,"LH_SalVentAttn_ParOper_2","SalVentAttn",0.0795089912428867,0.511687143133452,-0.432178151890565
"sub-P3","HIP",46,"LH_SalVentAttn_ParOper_3","SalVentAttn",-0.00730072311034803,0.192689014333337,-0.199989737443685
"sub-P3","HIP",47,"LH_SalVentAttn_FrOperIns_1","SalVentAttn",0.0656059431462869,0.388287777491785,-0.322681834345498
"sub-P3","HIP",48,"LH_SalVentAttn_FrOperIns_2","SalVentAttn",0.243810976688332,0.337635204821388,-0.0938242281330554
"sub-P3","HIP",49,"LH_SalVentAttn_FrOperIns_3","SalVentAttn",-0.0296449911162177,0.222381659806041,-0.252026650922259
"sub-P3","HIP",50,"LH_SalVentAttn_FrOperIns_4","SalVentAttn",0.166883128560486,0.356384930960736,-0.18950180240025
"sub-P3","HIP",51,"LH_SalVentAttn_PFCl_1","SalVentAttn",0.310555963716331,0.412649441428048,-0.102093477711717
"sub-P3","HIP",52,"LH_SalVentAttn_Med_1","SalVentAttn",0.163970913764084,0.362649508163521,-0.198678594399437
"sub-P3","HIP",53,"LH_SalVentAttn_Med_2","SalVentAttn",0.239496186162831,0.324053342705183,-0.084557156542352
"sub-P3","HIP",54,"LH_SalVentAttn_Med_3","SalVentAttn",0.163505587430403,0.416998703516211,-0.253493116085808
"sub-P3","HIP",55,"LH_Limbic_OFC_1","Limbic",0.371948021618804,0.327380187224631,0.0445678343941731
"sub-P3","HIP",56,"LH_Limbic_OFC_2","Limbic",0.420301963263637,0.325695120776568,0.0946068424870691
"sub-P3","HIP",57,"LH_Limbic_TempPole_1","Limbic",0.112390937584573,0.270071095668474,-0.157680158083901
"sub-P3","HIP",58,"LH_Limbic_TempPole_2","Limbic",0.135169338645664,0.326652493424647,-0.191483154778983
"sub-P3","HIP",59,"LH_Limbic_TempPole_3","Limbic",0.320433148653437,0.407934634392641,-0.0875014857392036
"sub-P3","HIP",60,"LH_Limbic_TempPole_4","Limbic",0.293589703175921,0.320636144136032,-0.0270464409601107
"sub-P3","HIP",61,"LH_Cont_Par_1","Cont",0.435654139577347,0.378064930038394,0.0575892095389531
"sub-P3","HIP",62,"LH_Cont_Par_2","Cont",0.469456034345583,0.363162432904626,0.106293601440957
"sub-P3","HIP",63,"LH_Cont_Par_3","Cont",0.367470096584827,0.251989599536692,0.115480497048135
"sub-P3","HIP",64,"LH_Cont_Temp_1","Cont",0.348600501574131,0.268720506346815,0.0798799952273155
"sub-P3","HIP",65,"LH_Cont_OFC_1","Cont",0.443317144304877,0.406617734609856,0.0366994096950215
"sub-P3","HIP",66,"LH_Cont_PFCl_1","Cont",0.3939683474494,0.501277908084839,-0.10730956063544
"sub-P3","HIP",67,"LH_Cont_PFCl_2","Cont",0.341305083778765,0.516786610064581,-0.175481526285817
"sub-P3","HIP",68,"LH_Cont_PFCl_3","Cont",0.295841244567406,0.330476318987613,-0.0346350744202069
"sub-P3","HIP",69,"LH_Cont_PFCl_4","Cont",0.427673887945411,0.466661719912873,-0.0389878319674619
"sub-P3","HIP",70,"LH_Cont_PFCl_5","Cont",0.329026562899949,0.546996582875598,-0.217970019975649
"sub-P3","HIP",71,"LH_Cont_pCun_1","Cont",0.519076785591564,0.620657999263565,-0.101581213672001
"sub-P3","HIP",72,"LH_Cont_Cing_1","Cont",0.406218729065224,0.541040537287801,-0.134821808222577
"sub-P3","HIP",73,"LH_Cont_Cing_2","Cont",0.262497347749956,0.414585068835642,-0.152087721085685
"sub-P3","HIP",74,"LH_Default_Temp_1","Default",0.336052776995172,0.421892584800364,-0.085839807805192
"sub-P3","HIP",75,"LH_Default_Temp_2","Default",0.211485974121862,0.279384207867277,-0.0678982337454153
"sub-P3","HIP",76,"LH_Default_Temp_3","Default",0.244776924843528,0.564228370954365,-0.319451446110837
"sub-P3","HIP",77,"LH_Default_Temp_4","Default",0.276376203758355,0.487698251172385,-0.21132204741403
"sub-P3","HIP",78,"LH_Default_Temp_5","Default",0.291058890715424,0.575134616855213,-0.28407572613979
"sub-P3","HIP",79,"LH_Default_Par_1","Default",0.269243657459475,0.400376544044826,-0.131132886585351
"sub-P3","HIP",80,"LH_Default_Par_2","Default",0.441393241345741,0.604399011977254,-0.163005770631513
"sub-P3","HIP",81,"LH_Default_Par_3","Default",0.142492212056025,0.354507254694388,-0.212015042638363
"sub-P3","HIP",82,"LH_Default_Par_4","Default",0.401957136590158,0.446443707534751,-0.0444865709445931
"sub-P3","HIP",83,"LH_Default_PFC_1","Default",0.244455942914266,0.40439273214126,-0.159936789226993
"sub-P3","HIP",84,"LH_Default_PFC_2","Default",0.472561470050763,0.490734005563302,-0.0181725355125384
"sub-P3","HIP",85,"LH_Default_PFC_3","Default",0.143807006880067,0.412506110311806,-0.268699103431739
"sub-P3","HIP",86,"LH_Default_PFC_4","Default",0.480171173318834,0.632797605014165,-0.152626431695331
"sub-P3","HIP",87,"LH_Default_PFC_5","Default",0.190364304566977,0.427194501147565,-0.236830196580588
"sub-P3","HIP",88,"LH_Default_PFC_6","Default",0.571240517087909,0.678768810102791,-0.107528293014881
"sub-P3","HIP",89,"LH_Default_PFC_7","Default",0.442983982223165,0.595016182309649,-0.152032200086484
"sub-P3","HIP",90,"LH_Default_PFC_8","Default",0.348434583758318,0.494437093316818,-0.1460025095585
"sub-P3","HIP",91,"LH_Default_PFC_9","Default",0.314204254839713,0.496588516917317,-0.182384262077605
"sub-P3","HIP",92,"LH_Default_PFC_10","Default",0.296590244388174,0.583492193772829,-0.286901949384655
"sub-P3","HIP",93,"LH_Default_PFC_11","Default",0.304979769559603,0.537390563187246,-0.232410793627643
"sub-P3","HIP",94,"LH_Default_PFC_12","Default",0.360394837787888,0.550442009042096,-0.190047171254208
"sub-P3","HIP",95,"LH_Default_PFC_13","Default",0.184208376052521,0.434659012880947,-0.250450636828426
"sub-P3","HIP",96,"LH_Default_pCunPCC_1","Default",0.483516973644984,0.576852924067969,-0.0933359504229846
"sub-P3","HIP",97,"LH_Default_pCunPCC_2","Default",0.465783356914021,0.515089040145662,-0.0493056832316417
"sub-P3","HIP",98,"LH_Default_pCunPCC_3","Default",0.488979495713435,0.581363236433347,-0.0923837407199113
"sub-P3","HIP",99,"LH_Default_pCunPCC_4","Default",0.436221644942218,0.533820876776848,-0.0975992318346304
"sub-P3","HIP",100,"LH_Default_PHC_1","Default",0.291409350057564,0.388083270159819,-0.0966739201022552
"sub-P3","HIP",101,"RH_Vis_1","Vis",0.389597128316727,0.279823804831351,0.109773323485376
"sub-P3","HIP",102,"RH_Vis_2","Vis",0.480358794219706,0.430515363557799,0.0498434306619076
"sub-P3","HIP",103,"RH_Vis_3","Vis",0.373899601136371,0.306401707569722,0.0674978935666492
"sub-P3","HIP",104,"RH_Vis_4","Vis",0.345702123652802,0.439479821985964,-0.0937776983331622
"sub-P3","HIP",105,"RH_Vis_5","Vis",0.436075320340261,0.321483022413434,0.114592297926827
"sub-P3","HIP",106,"RH_Vis_6","Vis",0.415004222716612,0.418766961088907,-0.00376273837229452
"sub-P3","HIP",107,"RH_Vis_7","Vis",0.49387033781264,0.568532070352197,-0.0746617325395573
"sub-P3","HIP",108,"RH_Vis_8","Vis",0.297467308058587,0.205733054546435,0.091734253512152
"sub-P3","HIP",109,"RH_Vis_9","Vis",0.230202326198982,0.300141047362034,-0.0699387211630522
"sub-P3","HIP",110,"RH_Vis_10","Vis",0.32979946165702,0.428223081611893,-0.0984236199548726
"sub-P3","HIP",111,"RH_Vis_11","Vis",0.273941679471258,0.217490701050328,0.0564509784209294
"sub-P3","HIP",112,"RH_Vis_12","Vis",0.271830985003955,0.240892682729608,0.0309383022743479
"sub-P3","HIP",113,"RH_Vis_13","Vis",0.372563272269543,0.377690295232567,-0.00512702296302464
"sub-P3","HIP",114,"RH_Vis_14","Vis",0.259668386320344,0.317195014820745,-0.0575266285004018
"sub-P3","HIP",115,"RH_Vis_15","Vis",0.380244351306032,0.175544613669666,0.204699737636367
"sub-P3","HIP",116,"RH_SomMot_1","SomMot",0.324719519555578,0.485790359749838,-0.16107084019426
"sub-P3","HIP",117,"RH_SomMot_2","SomMot",0.230530373624884,0.482309933034542,-0.251779559409658
"sub-P3","HIP",118,"RH_SomMot_3","SomMot",0.340738074816503,0.506369114160836,-0.165631039344333
"sub-P3","HIP",119,"RH_SomMot_4","SomMot",0.105089165747354,0.438116966122271,-0.333027800374918
"sub-P3","HIP",120,"RH_SomMot_5","SomMot",0.10228134244127,0.450909533119214,-0.348628190677944
"sub-P3","HIP",121,"RH_SomMot_6","SomMot",0.0208494178871963,0.463487629852709,-0.442638211965513
"sub-P3","HIP",122,"RH_SomMot_7","SomMot",0.278913158400384,0.465167119549645,-0.186253961149261
"sub-P3","HIP",123,"RH_SomMot_8","SomMot",0.231691286742542,0.362422892724914,-0.130731605982372
"sub-P3","HIP",124,"RH_SomMot_9","SomMot",0.463761155141573,0.569793462025406,-0.106032306883833
"sub-P3","HIP",125,"RH_SomMot_10","SomMot",0.20039825589382,0.428516868088213,-0.228118612194393
"sub-P3","HIP",126,"RH_SomMot_11","SomMot",0.224895118827764,0.479675902645734,-0.25478078381797
"sub-P3","HIP",127,"RH_SomMot_12","SomMot",0.415854904311258,0.462297072144527,-0.0464421678332686
"sub-P3","HIP",128,"RH_SomMot_13","SomMot",0.370988417282306,0.553838775119362,-0.182850357837056
"sub-P3","HIP",129,"RH_SomMot_14","SomMot",0.427231183926101,0.572680481501033,-0.145449297574931
"sub-P3","HIP",130,"RH_SomMot_15","SomMot",0.295426018478944,0.417659074732613,-0.122233056253669
"sub-P3","HIP",131,"RH_SomMot_16","SomMot",0.291098280593469,0.500676496681518,-0.209578216088049
"sub-P3","HIP",132,"RH_SomMot_17","SomMot",0.392726428829073,0.507152943805191,-0.114426514976118
"sub-P3","HIP",133,"RH_SomMot_18","SomMot",0.44606806661384,0.439558392966213,0.00650967364762733
"sub-P3","HIP",134,"RH_SomMot_19","SomMot",0.267496776305352,0.129649958462211,0.137846817843142
"sub-P3","HIP",135,"RH_DorsAttn_Post_1","DorsAttn",0.41293607588969,0.276742400576281,0.136193675313408
"sub-P3","HIP",136,"RH_DorsAttn_Post_2","DorsAttn",0.389651637660947,0.403382551017873,-0.0137309133569261
"sub-P3","HIP",137,"RH_DorsAttn_Post_3","DorsAttn",0.347290316666203,0.47098542340152,-0.123695106735317
"sub-P3","HIP",138,"RH_DorsAttn_Post_4","DorsAttn",0.326976323830763,0.278569264485387,0.0484070593453751
"sub-P3","HIP",139,"RH_DorsAttn_Post_5","DorsAttn",0.313919074356309,0.471303345259145,-0.157384270902837
"sub-P3","HIP",140,"RH_DorsAttn_Post_6","DorsAttn",0.382804326883181,0.243120524724304,0.139683802158878
"sub-P3","HIP",141,"RH_DorsAttn_Post_7","DorsAttn",0.349533572954021,0.33484694411137,0.0146866288426514
"sub-P3","HIP",142,"RH_DorsAttn_Post_8","DorsAttn",0.24522525225376,0.21036955481719,0.0348556974365696
"sub-P3","HIP",143,"RH_DorsAttn_Post_9","DorsAttn",0.269695395693003,0.244350100624764,0.0253452950682396
"sub-P3","HIP",144,"RH_DorsAttn_Post_10","DorsAttn",0.253633327804909,0.426473674471414,-0.172840346666506
"sub-P3","HIP",145,"RH_DorsAttn_FEF_1","DorsAttn",0.235129067922155,0.175192300655949,0.0599367672662061
"sub-P3","HIP",146,"RH_DorsAttn_FEF_2","DorsAttn",0.297827432001212,0.36394460041293,-0.0661171684117179
"sub-P3","HIP",147,"RH_DorsAttn_PrCv_1","DorsAttn",0.164283755662551,0.270852476387207,-0.106568720724656
"sub-P3","HIP",148,"RH_SalVentAttn_TempOccPar_1","SalVentAttn",0.346781499188059,0.470055281602163,-0.123273782414104
"sub-P3","HIP",149,"RH_SalVentAttn_TempOccPar_2","SalVentAttn",0.0112175398761536,0.300411370702861,-0.289193830826707
"sub-P3","HIP",150,"RH_SalVentAttn_TempOccPar_3","SalVentAttn",-0.0607992271788604,0.311021964616857,-0.371821191795718
"sub-P3","HIP",151,"RH_SalVentAttn_PrC_1","SalVentAttn",0.117797850362171,0.312825795281525,-0.195027944919354
"sub-P3","HIP",152,"RH_SalVentAttn_FrOperIns_1","SalVentAttn",0.139843024511863,0.338618162961215,-0.198775138449352
"sub-P3","HIP",153,"RH_SalVentAttn_FrOperIns_2","SalVentAttn",0.172190682419458,0.444407285359587,-0.27221660294013
"sub-P3","HIP",154,"RH_SalVentAttn_FrOperIns_3","SalVentAttn",0.0928286277728887,0.215499144067814,-0.122670516294925
"sub-P3","HIP",155,"RH_SalVentAttn_FrOperIns_4","SalVentAttn",-0.0209884734016066,0.257846032529662,-0.278834505931268
"sub-P3","HIP",156,"RH_SalVentAttn_Med_1","SalVentAttn",0.138145731582377,0.265985865824627,-0.12784013424225
"sub-P3","HIP",157,"RH_SalVentAttn_Med_2","SalVentAttn",0.265676902358959,0.200662574130983,0.0650143282279765
"sub-P3","HIP",158,"RH_SalVentAttn_Med_3","SalVentAttn",0.0871257907399098,0.263189502193919,-0.17606371145401
"sub-P3","HIP",159,"RH_Limbic_OFC_1","Limbic",0.338394807351958,0.156535457026521,0.181859350325437
"sub-P3","HIP",160,"RH_Limbic_OFC_2","Limbic",0.367756826388635,0.513184057782281,-0.145427231393647
"sub-P3","HIP",161,"RH_Limbic_OFC_3","Limbic",0.397436314183489,0.51050406016129,-0.113067745977801
"sub-P3","HIP",162,"RH_Limbic_TempPole_1","Limbic",0.242623416250762,0.198294192810138,0.0443292234406231
"sub-P3","HIP",163,"RH_Limbic_TempPole_2","Limbic",0.361612860962864,0.480268778691406,-0.118655917728541
"sub-P3","HIP",164,"RH_Limbic_TempPole_3","Limbic",0.228699220612297,0.29258341989879,-0.0638841992864934
"sub-P3","HIP",165,"RH_Cont_Par_1","Cont",-0.0544368050595041,0.0706127031642326,-0.125049508223737
"sub-P3","HIP",166,"RH_Cont_Par_2","Cont",0.290853831600919,0.264747357477057,0.0261064741238624
"sub-P3","HIP",167,"RH_Cont_Par_3","Cont",0.420334166154659,0.331627926249635,0.088706239905024
"sub-P3","HIP",168,"RH_Cont_Temp_1","Cont",0.444656404274172,0.348735761802706,0.0959206424714663
"sub-P3","HIP",169,"RH_Cont_PFCv_1","Cont",0.313157307086873,0.413981925026516,-0.100824617939644
"sub-P3","HIP",170,"RH_Cont_PFCl_1","Cont",0.407761381286133,0.415021343338408,-0.00725996205227458
"sub-P3","HIP",171,"RH_Cont_PFCl_2","Cont",0.405919246300441,0.598961650346362,-0.193042404045921
"sub-P3","HIP",172,"RH_Cont_PFCl_3","Cont",0.259124764688751,0.336683659317073,-0.0775588946283213
"sub-P3","HIP",173,"RH_Cont_PFCl_4","Cont",0.387399762879,0.324004936212405,0.0633948266665951
"sub-P3","HIP",174,"RH_Cont_PFCl_5","Cont",0.386589498524755,0.459620380668626,-0.073030882143871
"sub-P3","HIP",175,"RH_Cont_PFCl_6","Cont",0.393147693651958,0.496494630966571,-0.103346937314613
"sub-P3","HIP",176,"RH_Cont_PFCl_7","Cont",0.37831438613793,0.520707092255189,-0.142392706117259
"sub-P3","HIP",177,"RH_Cont_pCun_1","Cont",0.407712449599652,0.360336265227657,0.0473761843719953
"sub-P3","HIP",178,"RH_Cont_Cing_1","Cont",0.376923224331505,0.663360540609784,-0.286437316278279
"sub-P3","HIP",179,"RH_Cont_Cing_2","Cont",0.38791732598201,0.470391533479772,-0.0824742074977621
"sub-P3","HIP",180,"RH_Cont_PFCmp_1","Cont",0.465593109091972,0.561194005498425,-0.0956008964064524
"sub-P3","HIP",181,"RH_Cont_PFCmp_2","Cont",0.308058694647036,0.586141664809435,-0.278082970162398
"sub-P3","HIP",182,"RH_Default_Par_1","Default",0.528366450130315,0.457694015594151,0.0706724345361643
"sub-P3","HIP",183,"RH_Default_Par_2","Default",0.248561516223471,0.471758959468776,-0.223197443245304
"sub-P3","HIP",184,"RH_Default_Par_3","Default",0.405986287932002,0.461772745611671,-0.0557864576796693
"sub-P3","HIP",185,"RH_Default_Temp_1","Default",0.386827498312165,0.490609609565485,-0.10378211125332
"sub-P3","HIP",186,"RH_Default_Temp_2","Default",0.419311457708371,0.507998910775062,-0.088687453066691
"sub-P3","HIP",187,"RH_Default_Temp_3","Default",0.216845369592398,0.517422022220458,-0.30057665262806
"sub-P3","HIP",188,"RH_Default_Temp_4","Default",0.38023737109195,0.635096200055892,-0.254858828963942
"sub-P3","HIP",189,"RH_Default_Temp_5","Default",0.278260916967692,0.499402789184125,-0.221141872216433
"sub-P3","HIP",190,"RH_Default_PFCv_1","Default",0.190637079656122,0.507054696781483,-0.316417617125361
"sub-P3","HIP",191,"RH_Default_PFCdPFCm_1","Default",0.506225942671312,0.485495909577972,0.0207300330933402
"sub-P3","HIP",192,"RH_Default_PFCdPFCm_2","Default",0.622024481580182,0.678743050399357,-0.0567185688191756
"sub-P3","HIP",193,"RH_Default_PFCdPFCm_3","Default",0.284663778999746,0.536561444897989,-0.251897665898244
"sub-P3","HIP",194,"RH_Default_PFCdPFCm_4","Default",0.43901087371397,0.643229770584851,-0.204218896870881
"sub-P3","HIP",195,"RH_Default_PFCdPFCm_5","Default",0.376207554066335,0.554849608145785,-0.178642054079451
"sub-P3","HIP",196,"RH_Default_PFCdPFCm_6","Default",0.496971171400575,0.508226150703058,-0.0112549793024834
"sub-P3","HIP",197,"RH_Default_PFCdPFCm_7","Default",0.427297243173902,0.494831846069065,-0.0675346028951627
"sub-P3","HIP",198,"RH_Default_pCunPCC_1","Default",0.527606293172878,0.523672879325779,0.00393341384709944
"sub-P3","HIP",199,"RH_Default_pCunPCC_2","Default",0.522468191110909,0.626877680090568,-0.104409488979658
"sub-P3","HIP",200,"RH_Default_pCunPCC_3","Default",0.544393018992025,0.630065219247036,-0.0856722002550109
"sub-P3","HIP",201,"Subcortex_aHIP-rh","Subcortex",NA,NA,NA
"sub-P3","HIP",202,"Subcortex_pHIP-rh","Subcortex",NA,NA,NA
"sub-P3","HIP",203,"Subcortex_lAMY-rh","Subcortex",0.178773464407968,0.349909778596221,-0.171136314188252
"sub-P3","HIP",204,"Subcortex_mAMY-rh","Subcortex",0.270591554500301,0.391195851150829,-0.120604296650528
"sub-P3","HIP",205,"Subcortex_THA-DP-rh","Subcortex",0.172532891486263,0.204474713967243,-0.0319418224809796
"sub-P3","HIP",206,"Subcortex_THA-VP-rh","Subcortex",0.168919560536356,0.272557934234828,-0.103638373698471
"sub-P3","HIP",207,"Subcortex_THA-VA-rh","Subcortex",0.35122232359904,0.489547322751881,-0.138324999152841
"sub-P3","HIP",208,"Subcortex_THA-DA-rh","Subcortex",0.37875473882393,0.49478738170677,-0.11603264288284
"sub-P3","HIP",209,"Subcortex_NAc-shell-rh","Subcortex",0.110825169753883,0.190481172912799,-0.0796560031589155
"sub-P3","HIP",210,"Subcortex_NAc-core-rh","Subcortex",0.347492999805454,0.346716745457757,0.000776254347697403
"sub-P3","HIP",211,"Subcortex_pGP-rh","Subcortex",0.172242635454036,-0.0632547778984586,0.235497413352495
"sub-P3","HIP",212,"Subcortex_aGP-rh","Subcortex",0.153518394128265,-0.0917188736129998,0.245237267741264
"sub-P3","HIP",213,"Subcortex_aPUT-rh","Subcortex",0.382777114110537,0.359671012785827,0.0231061013247101
"sub-P3","HIP",214,"Subcortex_pPUT-rh","Subcortex",0.310811741320239,0.319554043611991,-0.00874230229175238
"sub-P3","HIP",215,"Subcortex_aCAU-rh","Subcortex",0.187987412431364,0.478530697551774,-0.29054328512041
"sub-P3","HIP",216,"Subcortex_pCAU-rh","Subcortex",0.280718172501816,0.386247631716458,-0.105529459214643
"sub-P3","HIP",217,"Subcortex_aHIP-lh","Subcortex",NA,NA,NA
"sub-P3","HIP",218,"Subcortex_pHIP-lh","Subcortex",NA,NA,NA
"sub-P3","HIP",219,"Subcortex_lAMY-lh","Subcortex",0.220621354888562,0.376444898068808,-0.155823543180246
"sub-P3","HIP",220,"Subcortex_mAMY-lh","Subcortex",0.278189008805996,0.320033295965443,-0.0418442871594474
"sub-P3","HIP",221,"Subcortex_THA-DP-lh","Subcortex",0.154526031936229,0.372367638432187,-0.217841606495959
"sub-P3","HIP",222,"Subcortex_THA-VP-lh","Subcortex",0.166259274046266,0.326733744504637,-0.160474470458371
"sub-P3","HIP",223,"Subcortex_THA-VA-lh","Subcortex",0.314546034623441,0.397503614784203,-0.0829575801607618
"sub-P3","HIP",224,"Subcortex_THA-DA-lh","Subcortex",0.304731861034218,0.51107133679799,-0.206339475763771
"sub-P3","HIP",225,"Subcortex_NAc-shell-lh","Subcortex",0.267639953873834,0.116753393266385,0.150886560607448
"sub-P3","HIP",226,"Subcortex_NAc-core-lh","Subcortex",0.256267396699286,0.445905525692112,-0.189638128992825
"sub-P3","HIP",227,"Subcortex_pGP-lh","Subcortex",0.154227344953524,0.0232533930046685,0.130973951948855
"sub-P3","HIP",228,"Subcortex_aGP-lh","Subcortex",0.123655448962389,-0.00835042287355276,0.132005871835942
"sub-P3","HIP",229,"Subcortex_aPUT-lh","Subcortex",0.322417037706103,0.382101865352937,-0.0596848276468345
"sub-P3","HIP",230,"Subcortex_pPUT-lh","Subcortex",0.390317481831002,0.374915411264354,0.015402070566648
"sub-P3","HIP",231,"Subcortex_aCAU-lh","Subcortex",0.266668746467495,0.500205973826818,-0.233537227359324
"sub-P3","HIP",232,"Subcortex_pCAU-lh","Subcortex",0.263299909119957,0.523129702502342,-0.259829793382385
"sub-P3","AMY",1,"LH_Vis_1","Vis",0.155723758879437,0.359794406372567,-0.20407064749313
"sub-P3","AMY",2,"LH_Vis_2","Vis",0.176303045610593,0.421006681995246,-0.244703636384653
"sub-P3","AMY",3,"LH_Vis_3","Vis",0.174899594718047,0.405053152878146,-0.230153558160099
"sub-P3","AMY",4,"LH_Vis_4","Vis",0.0896670066959351,0.30572952231307,-0.216062515617135
"sub-P3","AMY",5,"LH_Vis_5","Vis",0.111418539743592,0.327149834206106,-0.215731294462513
"sub-P3","AMY",6,"LH_Vis_6","Vis",0.17303277829173,0.348242752197958,-0.175209973906228
"sub-P3","AMY",7,"LH_Vis_7","Vis",0.047252489407443,0.349771444867388,-0.302518955459945
"sub-P3","AMY",8,"LH_Vis_8","Vis",0.225965260888679,0.480312898277565,-0.254347637388886
"sub-P3","AMY",9,"LH_Vis_9","Vis",0.0852640651104902,0.28665746575943,-0.20139340064894
"sub-P3","AMY",10,"LH_Vis_10","Vis",0.0964728136981994,0.336085208733954,-0.239612395035754
"sub-P3","AMY",11,"LH_Vis_11","Vis",0.221277517880368,0.368109546649111,-0.146832028768744
"sub-P3","AMY",12,"LH_Vis_12","Vis",0.144658109976354,0.37995769800239,-0.235299588026036
"sub-P3","AMY",13,"LH_Vis_13","Vis",0.0713914825377403,0.381235425439316,-0.309843942901576
"sub-P3","AMY",14,"LH_Vis_14","Vis",0.116218052984397,0.292572670902319,-0.176354617917923
"sub-P3","AMY",15,"LH_SomMot_1","SomMot",0.14731632473823,0.236076789921577,-0.0887604651833475
"sub-P3","AMY",16,"LH_SomMot_2","SomMot",0.215098766405844,0.425113566696157,-0.210014800290313
"sub-P3","AMY",17,"LH_SomMot_3","SomMot",0.186419872068204,0.356909952043577,-0.170490079975373
"sub-P3","AMY",18,"LH_SomMot_4","SomMot",0.104874774356795,0.271929859107036,-0.167055084750241
"sub-P3","AMY",19,"LH_SomMot_5","SomMot",0.0891732919616372,0.328732620326073,-0.239559328364436
"sub-P3","AMY",20,"LH_SomMot_6","SomMot",0.205807366206506,0.357955645482297,-0.152148279275792
"sub-P3","AMY",21,"LH_SomMot_7","SomMot",0.131867986661403,0.398114996304704,-0.266247009643301
"sub-P3","AMY",22,"LH_SomMot_8","SomMot",0.129865204148479,0.352007288876667,-0.222142084728188
"sub-P3","AMY",23,"LH_SomMot_9","SomMot",0.145761181934229,0.369747777958794,-0.223986596024565
"sub-P3","AMY",24,"LH_SomMot_10","SomMot",0.223047625333892,0.471891330504785,-0.248843705170892
"sub-P3","AMY",25,"LH_SomMot_11","SomMot",0.196167881727245,0.42933347981973,-0.233165598092485
"sub-P3","AMY",26,"LH_SomMot_12","SomMot",0.182577596915614,0.362571861837,-0.179994264921386
"sub-P3","AMY",27,"LH_SomMot_13","SomMot",0.0998051989300116,0.413605325046734,-0.313800126116722
"sub-P3","AMY",28,"LH_SomMot_14","SomMot",0.146704609965267,0.365840279689135,-0.219135669723868
"sub-P3","AMY",29,"LH_SomMot_15","SomMot",0.211939953478808,0.34717840998684,-0.135238456508032
"sub-P3","AMY",30,"LH_SomMot_16","SomMot",0.218892845853497,0.344999474002349,-0.126106628148852
"sub-P3","AMY",31,"LH_DorsAttn_Post_1","DorsAttn",0.2347829890196,0.436601066215263,-0.201818077195662
"sub-P3","AMY",32,"LH_DorsAttn_Post_2","DorsAttn",0.16059581948365,0.38738008734192,-0.22678426785827
"sub-P3","AMY",33,"LH_DorsAttn_Post_3","DorsAttn",0.171753363236507,0.273032751819871,-0.101279388583364
"sub-P3","AMY",34,"LH_DorsAttn_Post_4","DorsAttn",0.20260518393708,0.45943075765345,-0.25682557371637
"sub-P3","AMY",35,"LH_DorsAttn_Post_5","DorsAttn",0.192808270597508,0.471828207340146,-0.279019936742638
"sub-P3","AMY",36,"LH_DorsAttn_Post_6","DorsAttn",0.127288098350812,0.25847253885657,-0.131184440505759
"sub-P3","AMY",37,"LH_DorsAttn_Post_7","DorsAttn",0.123961642934158,0.233407666003576,-0.109446023069419
"sub-P3","AMY",38,"LH_DorsAttn_Post_8","DorsAttn",0.151364010365362,0.274447571230283,-0.12308356086492
"sub-P3","AMY",39,"LH_DorsAttn_Post_9","DorsAttn",0.181795089014612,0.288699546800213,-0.106904457785601
