subj,ses,task,run,echo,direction,mode,n_pre,n_post,pre,post,json,same_shape3d,same_affine,same_dtype,frames_ok,n_trim,mean_drift,sd_fg_ratio,sd_bg_ratio,tsnr_pre_med,tsnr_post_med,tsnr_gain_med,tsnr_gain_p90,fwhm_ratio,resid_sd_fg,resid_sd_bg,verdict
sub-P1,ses-11,BOLDREST1,run-1,1,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-1_part-mag_bold.json,True,True,True,True,0,0.0,0.6801286935806274,0.28621041774749756,30.16787338256836,44.929107666015625,1.4893031120300293,1.6289699077606201,1.0000000311902102,175.46001117886044,56.653218255207904,✓ PASS
sub-P1,ses-11,BOLDREST1,run-1,2,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-2_part-mag_bold.json,True,True,True,True,0,0.0,0.7301974892616272,0.19898229837417603,19.684892654418945,26.73695182800293,1.3582472801208496,1.6004260778427124,1.000000645814611,145.14536547937735,31.759413584986522,✓ PASS
sub-P1,ses-11,BOLDREST1,run-1,3,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-3_part-mag_bold.json,True,True,True,True,0,1.59292028456548e-07,0.7368462681770325,0.16073723137378693,12.426542282104492,16.215885162353516,1.3049393892288208,1.5785322189331055,1.0000005660277962,128.98005632452396,21.1356671665479,✓ PASS
sub-P1,ses-11,BOLDREST1,run-1,4,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-4_part-mag_bold.json,True,True,True,True,0,1.878878777006321e-07,0.7251746654510498,0.1431119292974472,7.7696661949157715,10.181882858276367,1.310465931892395,1.5571285486221313,1.0000005433726045,114.9235858154741,17.390989633598775,✓ PASS
sub-P1,ses-11,BOLDREST1,run-1,5,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-1_echo-5_part-mag_bold.json,True,True,True,True,0,2.779486010240362e-07,0.7047050595283508,0.13256032764911652,5.075894355773926,7.277563571929932,1.433750033378601,1.557782530784607,1.0000012916293175,100.7645600087386,14.548679775866576,✓ PASS
sub-P1,ses-11,BOLDREST1,run-2,1,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-1_part-mag_bold.json,True,True,True,True,0,1.2662111714689672e-07,0.6811805367469788,0.28692948818206787,30.16787338256836,44.85658645629883,1.4868991374969482,1.6252294778823853,1.0000000794421995,174.9448418915974,56.50908370308218,✓ PASS
sub-P1,ses-11,BOLDREST1,run-2,2,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-2_part-mag_bold.json,True,True,True,True,0,0.0,0.7309994101524353,0.19923818111419678,19.684892654418945,26.707660675048828,1.3567593097686768,1.5979779958724976,1.0000006795698646,144.76348970511071,31.671716677367165,✓ PASS
sub-P1,ses-11,BOLDREST1,run-2,3,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-3_part-mag_bold.json,True,True,True,True,0,7.9646014228274e-08,0.7365766763687134,0.16050298511981964,12.426542282104492,16.22223663330078,1.3054505586624146,1.580059289932251,1.0000007392903691,129.1444724353792,21.163247237725514,✓ PASS
sub-P1,ses-11,BOLDREST1,run-2,4,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-4_part-mag_bold.json,True,True,True,True,0,1.878878777006321e-07,0.7248494029045105,0.14274248480796814,7.7696661949157715,10.18562126159668,1.310947060585022,1.5583441257476807,1.0000006663178604,115.03870906845363,17.401863746047198,✓ PASS
sub-P1,ses-11,BOLDREST1,run-2,5,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-11/func/sub-P1_ses-11_task-BOLDREST1_dir-AP_run-2_echo-5_part-mag_bold.json,True,True,True,True,0,2.779486010240362e-07,0.7034665942192078,0.13176321983337402,5.075894355773926,7.290860652923584,1.4363696575164795,1.5617945194244385,1.0000012916293175,101.13615636569486,14.59470932845339,✓ PASS
sub-P1,ses-6,BOLDREST1,run-1,1,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-1_part-mag_bold.json,True,True,True,True,0,1.2733637788642227e-07,0.715236246585846,0.3308832049369812,22.846593856811523,32.083412170410156,1.4042973518371582,1.6101372241973877,1.0000002945007684,216.96764096019916,67.23676517720384,✓ PASS
sub-P1,ses-6,BOLDREST1,run-1,2,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-2_part-mag_bold.json,True,True,True,True,0,1.00309755168837e-07,0.7812681794166565,0.22986392676830292,14.656938552856445,18.51424217224121,1.2631725072860718,1.5731066465377808,1.0000004941503766,175.44511124836507,34.431656175358036,✓ PASS
sub-P1,ses-6,BOLDREST1,run-1,3,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-3_part-mag_bold.json,True,True,True,True,0,0.0,0.7909557819366455,0.17931535840034485,9.267557144165039,11.348428726196289,1.224532961845398,1.5619341135025024,1.0000009958072307,155.0456638776636,22.615891429370382,✓ PASS
sub-P1,ses-6,BOLDREST1,run-1,4,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-4_part-mag_bold.json,True,True,True,True,0,1.8741434359981213e-07,0.7709763646125793,0.15908722579479218,5.9337005615234375,7.4441022872924805,1.2545462846755981,1.540543556213379,1.0000022561168675,136.33223095043815,17.707933177913336,✓ PASS
sub-P1,ses-6,BOLDREST1,run-1,5,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-1_echo-5_part-mag_bold.json,True,True,True,True,0,6.44677413674799e-07,0.742652952671051,0.14491505920886993,4.079099655151367,5.662182807922363,1.3880962133407593,1.5720405578613281,1.0000039912564835,118.73417234690763,14.794573997238631,✓ PASS
sub-P1,ses-6,BOLDREST1,run-2,1,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-1_part-mag_bold.json,True,True,True,True,0,1.2733637788642227e-07,0.7149792909622192,0.3305939733982086,22.846593856811523,32.093753814697266,1.4047499895095825,1.6111425161361694,1.0000003544426026,217.17307685697511,67.28312779226222,✓ PASS
sub-P1,ses-6,BOLDREST1,run-2,2,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-2_part-mag_bold.json,True,True,True,True,0,1.00309755168837e-07,0.7810406684875488,0.22972418367862701,14.656938552856445,18.519577026367188,1.2635364532470703,1.5741170644760132,1.0000004350031553,175.6340611672385,34.46676907201565,✓ PASS
sub-P1,ses-6,BOLDREST1,run-2,3,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-3_part-mag_bold.json,True,True,True,True,0,0.0,0.7908300757408142,0.17912174761295319,9.267557144165039,11.350714683532715,1.2247796058654785,1.5627847909927368,1.0000011368867472,155.15162911523126,22.623392922570957,✓ PASS
sub-P1,ses-6,BOLDREST1,run-2,4,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-4_part-mag_bold.json,True,True,True,True,0,1.8741434359981213e-07,0.7708063721656799,0.1588769406080246,5.9337005615234375,7.446561813354492,1.2549608945846558,1.5417309999465942,1.0000023995199665,136.45441714292215,17.724160567729797,✓ PASS
sub-P1,ses-6,BOLDREST1,run-2,5,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P1/ses-6/func/sub-P1_ses-6_task-BOLDREST1_dir-AP_run-2_echo-5_part-mag_bold.json,True,True,True,True,0,7.367741545749595e-07,0.7433783411979675,0.14550073444843292,4.079099655151367,5.6567792892456055,1.386771559715271,1.568954586982727,1.0000040042505571,118.44142782912053,14.758724749370655,✓ PASS
sub-P3,ses-12,BOLDREST1,run-1,1,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-1_part-mag_bold.json,True,True,True,True,0,1.3247839092400682e-07,0.7508863806724548,0.18120847642421722,22.365489959716797,29.863332748413086,1.3352415561676025,1.609309434890747,1.0000002216396477,179.74925941259508,46.54018033219372,✓ PASS
sub-P3,ses-12,BOLDREST1,run-1,2,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-2_part-mag_bold.json,True,True,True,True,0,0.0,0.8066675662994385,0.12604093551635742,13.98813533782959,16.83537483215332,1.2035467624664307,1.5153323411941528,1.0000005212343297,137.84875547469085,22.517175668664613,✓ PASS
sub-P3,ses-12,BOLDREST1,run-1,3,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-3_part-mag_bold.json,True,True,True,True,0,0.0,0.7946909666061401,0.13018737733364105,8.433782577514648,10.025859832763672,1.18877375125885,1.5101524591445923,1.0000003198408185,118.50983360702857,13.230981912709861,✓ PASS
sub-P3,ses-12,BOLDREST1,run-1,4,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-4_part-mag_bold.json,True,True,True,True,0,8.096412074110049e-08,0.7640366554260254,0.1314631998538971,5.344975471496582,7.126969337463379,1.333396077156067,1.5634523630142212,1.000000398684089,102.97550877982,10.142759668659178,✓ PASS
sub-P3,ses-12,BOLDREST1,run-1,5,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-1_echo-5_part-mag_bold.json,True,True,True,True,0,1.945946195291981e-07,0.7236756682395935,0.12996219098567963,3.900209426879883,5.772170066833496,1.4799641370773315,1.8398479223251343,1.000000768739049,89.07096815732686,8.94812703368196,✓ PASS
sub-P3,ses-12,BOLDREST1,run-2,1,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-1_part-mag_bold.json,True,True,True,True,0,1.3247839092400682e-07,0.7509060502052307,0.1812591403722763,22.365489959716797,29.861406326293945,1.3351554870605469,1.608835220336914,1.0000000719608388,179.7069741740484,46.536403706055644,✓ PASS
sub-P3,ses-12,BOLDREST1,run-2,2,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-2_part-mag_bold.json,True,True,True,True,0,0.0,0.8065636157989502,0.125865176320076,13.98813533782959,16.83715057373047,1.2036737203598022,1.5160419940948486,1.0000002096513232,137.94006316127906,22.540985532782663,✓ PASS
sub-P3,ses-12,BOLDREST1,run-2,3,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-3_part-mag_bold.json,True,True,True,True,0,0.0,0.796017587184906,0.1304161250591278,8.433782577514648,10.014962196350098,1.1874816417694092,1.5051366090774536,1.00000003825438,117.86240611121727,13.168899311421862,✓ PASS
sub-P3,ses-12,BOLDREST1,run-2,4,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-4_part-mag_bold.json,True,True,True,True,0,8.096412074110049e-08,0.762833297252655,0.13104015588760376,5.344975471496582,7.140707015991211,1.3359662294387817,1.569043755531311,1.0000005107509182,103.49730060584851,10.180631777859237,✓ PASS
sub-P3,ses-12,BOLDREST1,run-2,5,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-12/func/sub-P3_ses-12_task-BOLDREST1_dir-AP_run-2_echo-5_part-mag_bold.json,True,True,True,True,0,1.945946195291981e-07,0.7233615517616272,0.1294383704662323,3.900209426879883,5.775326728820801,1.4807734489440918,1.8415173292160034,1.000000768739049,89.19259390999567,8.95135472584824,✓ PASS
sub-P3,ses-8,BOLDREST1,run-1,1,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-1_part-mag_bold.json,True,True,True,True,0,0.0,0.6965424418449402,0.15968208014965057,24.35896110534668,35.4002799987793,1.453275442123413,1.6888381242752075,1.0000000393438606,174.9305263107166,47.1190844459098,✓ PASS
sub-P3,ses-8,BOLDREST1,run-1,2,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-2_part-mag_bold.json,True,True,True,True,0,0.0,0.759883463382721,0.12068130820989609,15.998367309570312,20.485057830810547,1.2804467678070068,1.6043732166290283,1.000000209245365,133.18531272747094,23.77317265603076,✓ PASS
