"seed","roi","roi_label","network","n","mean_LSD","mean_PLCB","mean_delta","d_z","d_av","p_value","p_wilcox","p_FDR","p_wilcox_FDR","significant","sig_wilcox"
"HIP",93,"LH_Default_PFC_11","Default",15,-0.0229799240857695,-0.0400355190363199,0.0170555949505504,0.0938487338629735,0.116136461548948,0.721680268796049,0.378674693023085,0.843810775823072,0.608012887389179,FALSE,FALSE
"HIP",94,"LH_Default_PFC_12","Default",15,0.088664748658773,0.120915157329891,-0.0322504086711179,-0.171487748895705,-0.230211729934445,0.517372004936039,0.798272981372542,0.697993000742111,0.883525435693881,FALSE,FALSE
"HIP",95,"LH_Default_PFC_13","Default",15,-0.0670672911230566,-0.13491260566797,0.0678453145449137,0.392060743580389,0.470946821562868,0.151157934157436,0.147532419237223,0.453473802472308,0.440098721572255,FALSE,FALSE
"HIP",96,"LH_Default_pCunPCC_1","Default",15,0.311000184725493,0.400652890360681,-0.0896527056351879,-0.527391393530821,-0.665646484624414,0.060396741721099,0.0381666313335627,0.314095800929113,0.310785426573297,FALSE,FALSE
"HIP",97,"LH_Default_pCunPCC_2","Default",15,0.204487557727918,0.247084213708201,-0.0425966559802825,-0.247460407684564,-0.290859550314744,0.354115840163652,0.842429645612509,0.593664790862593,0.893367252091405,FALSE,FALSE
"HIP",98,"LH_Default_pCunPCC_3","Default",15,0.239515498026979,0.260699917047904,-0.0211844190209244,-0.107913514390687,-0.150443942973381,0.682325321187639,0.798272981372542,0.813462023670387,0.883525435693881,FALSE,FALSE
"HIP",99,"LH_Default_pCunPCC_4","Default",15,0.0738565908362774,0.131145508802405,-0.0572889179661275,-0.318652320810846,-0.419985407800088,0.23746872053926,0.201279706355701,0.490862571439888,0.473111062361853,FALSE,FALSE
"HIP",100,"LH_Default_PHC_1","Default",15,0.470836047231268,0.6183686488176,-0.147532601586332,-0.935862234967978,-0.989306548239792,0.00276054948755134,0.00826562227177156,0.157351320790426,0.310785426573297,FALSE,FALSE
"HIP",101,"RH_Vis_1","Vis",15,0.274404896910413,0.384900861114855,-0.110495964204441,-0.722067113815511,-0.920832613311553,0.0142768215561446,0.0214343194310806,0.262922367981856,0.310785426573297,FALSE,FALSE
"HIP",102,"RH_Vis_2","Vis",15,0.439813433024866,0.601532879266352,-0.161719446241486,-0.846825389266514,-1.18571434377408,0.00547874020120845,0.0134873785975619,0.178450395125075,0.310785426573297,FALSE,FALSE
"HIP",103,"RH_Vis_3","Vis",15,0.0124897553633412,0.106207401844748,-0.0937176464814072,-0.547908301456207,-0.656800503627048,0.0521590600820472,0.0157854879847244,0.304501137409807,0.310785426573297,FALSE,FALSE
"HIP",104,"RH_Vis_4","Vis",15,0.131463018073131,0.24732560330072,-0.115862585227589,-0.531760489434491,-0.820210077038247,0.0585480849079589,0.0570833388248299,0.314095800929113,0.31488360975975,FALSE,FALSE
"HIP",105,"RH_Vis_5","Vis",15,-0.000263102171125676,0.0802810438582601,-0.0805441460293857,-0.576124501117681,-0.58743373304458,0.0425240364191618,0.064910217801352,0.282378826363114,0.31488360975975,FALSE,FALSE
"HIP",106,"RH_Vis_6","Vis",15,-0.0282720761075885,-0.0399930132838368,0.0117209371762484,0.0559939010241286,0.0719481604520109,0.831443191069455,0.88708754228948,0.90270975030398,0.932055113557611,FALSE,FALSE
