"edge_id","var_LSD","var_PLCB","diff"
5351,0.0394603369505396,0.0344881859277985,0.00497215102274107
5352,0.0433644816117088,0.0502775102960904,-0.00691302868438158
5353,0.057707604166901,0.0423311711563629,0.0153764330105381
5354,0.0497170329913107,0.0610868635564167,-0.011369830565106
5355,0.0592024321956245,0.0522040460465391,0.00699838614908547
5356,0.0884196690126286,0.0524081377848308,0.0360115312277978
5357,0.0368110974405713,0.0518935395123196,-0.0150824420717483
5358,0.0345550887308555,0.0773895573537698,-0.0428344686229143
5359,0.0294603946050289,0.065955122989447,-0.0364947283844181
5569,0.0324605878573945,0.0514246285285655,-0.018964040671171
5570,0.0468701595845567,0.0285213083658291,0.0183488512187275
5571,0.0409691422265984,0.0392209154924235,0.00174822673417492
5572,0.0476284039544636,0.0503557815514222,-0.0027273775969586
5573,0.0365674940413871,0.0542191359788133,-0.0176516419374262
5574,0.0292385564966051,0.0622408143655917,-0.0330022578689866
5575,0.0637920180878078,0.0288402772354678,0.03495174085234
5576,0.0189649196228246,0.043558265001849,-0.0245933453790244
5577,0.0549194067364642,0.0253827678637626,0.0295366388727016
5578,0.0709663849467822,0.0487504774159223,0.0222159075308599
5579,0.0366787390064424,0.0188358170370266,0.0178429219694157
5580,0.0346317447018876,0.0554713547003361,-0.0208396099984486
5581,0.0428401178591972,0.075661974345404,-0.0328218564862067
5582,0.0443386888012296,0.0494516574338036,-0.00511296863257394
5583,0.0498662632874744,0.022402797268692,0.0274634660187823
5584,0.0457082471904663,0.0345874912483971,0.0111207559420692
5585,0.0401236608176634,0.0318458401440156,0.00827782067364783
5586,0.0331469648108469,0.0265788426632721,0.00656812214757474
5587,0.0473141826814066,0.0365315312013407,0.0107826514800659
5588,0.0398547044262298,0.0595918957004983,-0.0197371912742684
5589,0.0319403737641472,0.0330519478650589,-0.00111157410091169
5590,0.077793270603056,0.0775914020662677,0.000201868536788288
5591,0.0551995160839281,0.0460722605932309,0.00912725549069716
5592,0.0601650241477463,0.0675348097304752,-0.00736978558272892
5801,0.040311067026485,0.0482271130642131,-0.00791604603772814
5802,0.0314326825476961,0.0505627053747504,-0.0191300228270544
5803,0.0289275049981397,0.0276514942000288,0.0012760107981109
5804,0.0376149786222246,0.0745142371729001,-0.0368992585506754
5805,0.0265419145386424,0.0450492082554649,-0.0185072937168225
5806,0.0447917450088563,0.0472281629800744,-0.00243641797121805
5807,0.0606719029863586,0.0498306978848062,0.0108412051015524
5808,0.0268652031472074,0.0377906729563689,-0.0109254698091615
5809,0.0521497878293857,0.0413128323841194,0.0108369554452663
5810,0.067107665037719,0.0739031638822307,-0.00679549884451164
5811,0.0348637381057548,0.044648353681633,-0.00978461557587824
5812,0.0535424557783357,0.0414437316527266,0.012098724125609
5813,0.0471600097629376,0.0878282983341918,-0.0406682885712543
5814,0.0326918787489988,0.0514364740049277,-0.018744595255929
5815,0.0536738078129309,0.0303587667008306,0.0233150411121003
5816,0.0702805738615911,0.0522008674128216,0.0180797064487695
5817,0.0640923020990455,0.0385195954915483,0.0255727066074972
5818,0.0558346409343226,0.0488820551483187,0.00695258578600388
5819,0.0715756254525819,0.0384053161483187,0.0331703093042631
5820,0.0939110503229088,0.064513836028549,0.0293972142943598
5821,0.0491828282310315,0.0778686780286965,-0.028685849797665
5822,0.0351608105415041,0.048225966777694,-0.0130651562361899
5823,0.038262092664628,0.0563944103422714,-0.0181323176776434
5824,0.0470233865712636,0.0618806834361961,-0.0148572968649326
5825,0.0570717959021528,0.0570408143590432,3.09815431095775e-05
6033,0.0421361144470601,0.0638797986521854,-0.0217436842051253
6034,0.0462483559696928,0.0356107760975379,0.0106375798721549
6035,0.0390837740350101,0.0444456842488611,-0.00536191021385105
6036,0.0304257864900399,0.0495678466596455,-0.0191420601696056
6037,0.0232553246995423,0.0326646024616393,-0.00940927776209704
6038,0.03902003725055,0.0557125602732756,-0.0166925230227257
6039,0.0467662495722735,0.0291606976402839,0.0176055519319896
6040,0.0350953916517097,0.0527726676959694,-0.0176772760442598
6041,0.0399740389223554,0.0243050827730894,0.015668956149266
6042,0.063381188911998,0.0596311552635434,0.0037500336484546
6043,0.0517156704932536,0.0489726639832501,0.00274300651000351
6044,0.0575077177381354,0.0667949411079797,-0.00928722336984428
6045,0.0449369149802637,0.0816929879043462,-0.0367560729240825
6046,0.0521061310146686,0.0609223380187368,-0.00881620700406816
6047,0.0308847909234965,0.0184650268366002,0.0124197640868963
6048,0.032002517363909,0.0540587557541835,-0.0220562383902744
6049,0.0376469619247369,0.0289167343962021,0.00873022752853484
6050,0.0282719335880085,0.040802708388444,-0.0125307748004355
6051,0.0325301234487261,0.0350188350043276,-0.00248871155560152
6052,0.0715458563782624,0.0575091056701826,0.0140367507080798
6053,0.0388752283036956,0.0505755490564776,-0.011700320752782
