"net1","net2","subject","condition","connectivity"
"DorsAttn","SomMot","sub-019","PLCB",0.330972632685501
"DorsAttn","SomMot","sub-020","LSD",0.28176654841846
"DorsAttn","SomMot","sub-020","PLCB",0.25962892732237
"DorsAttn","Subcortex","sub-001","LSD",0.0695104131663474
"DorsAttn","Subcortex","sub-001","PLCB",0.0681445227508686
"DorsAttn","Subcortex","sub-002","LSD",0.110697661462038
"DorsAttn","Subcortex","sub-002","PLCB",-0.0280692005849011
"DorsAttn","Subcortex","sub-003","LSD",0.0137568174721375
"DorsAttn","Subcortex","sub-003","PLCB",0.0816035077524335
"DorsAttn","Subcortex","sub-004","LSD",0.0636786782091585
"DorsAttn","Subcortex","sub-004","PLCB",0.138975495698552
"DorsAttn","Subcortex","sub-006","LSD",0.0913300531460894
"DorsAttn","Subcortex","sub-006","PLCB",0.082913781256225
"DorsAttn","Subcortex","sub-009","LSD",-0.00619776654806173
"DorsAttn","Subcortex","sub-009","PLCB",0.0657891212294713
"DorsAttn","Subcortex","sub-010","LSD",0.114121504124853
"DorsAttn","Subcortex","sub-010","PLCB",0.146706095829669
"DorsAttn","Subcortex","sub-011","LSD",0.0761174621821095
"DorsAttn","Subcortex","sub-011","PLCB",0.0582719922433915
"DorsAttn","Subcortex","sub-012","LSD",0.0984277563080641
"DorsAttn","Subcortex","sub-012","PLCB",0.103713006987122
"DorsAttn","Subcortex","sub-013","LSD",0.0309457492127109
"DorsAttn","Subcortex","sub-013","PLCB",0.126557090125237
"DorsAttn","Subcortex","sub-015","LSD",0.141634476546394
"DorsAttn","Subcortex","sub-015","PLCB",0.183528172236746
"DorsAttn","Subcortex","sub-017","LSD",0.162868409415256
"DorsAttn","Subcortex","sub-017","PLCB",0.156146167743053
"DorsAttn","Subcortex","sub-018","LSD",0.0455773902990697
"DorsAttn","Subcortex","sub-018","PLCB",0.127936213414831
"DorsAttn","Subcortex","sub-019","LSD",0.118338799420743
"DorsAttn","Subcortex","sub-019","PLCB",0.0800251452185175
"DorsAttn","Subcortex","sub-020","LSD",0.137226126571325
"DorsAttn","Subcortex","sub-020","PLCB",0.183047468235418
"DorsAttn","Vis","sub-001","LSD",0.205872074720733
"DorsAttn","Vis","sub-001","PLCB",0.202905993397554
"DorsAttn","Vis","sub-002","LSD",0.33428257585957
"DorsAttn","Vis","sub-002","PLCB",0.140909482957255
"DorsAttn","Vis","sub-003","LSD",0.254308302142753
"DorsAttn","Vis","sub-003","PLCB",0.181095096222915
"DorsAttn","Vis","sub-004","LSD",0.129047252099109
"DorsAttn","Vis","sub-004","PLCB",0.15029177562476
"DorsAttn","Vis","sub-006","LSD",0.0723635188953039
"DorsAttn","Vis","sub-006","PLCB",0.105237331292226
"DorsAttn","Vis","sub-009","LSD",0.0916962026276263
"DorsAttn","Vis","sub-009","PLCB",0.0491463680507414
"DorsAttn","Vis","sub-010","LSD",0.143518663069632
"DorsAttn","Vis","sub-010","PLCB",0.101916387227489
"DorsAttn","Vis","sub-011","LSD",0.185251377206719
"DorsAttn","Vis","sub-011","PLCB",0.074591265932315
"DorsAttn","Vis","sub-012","LSD",0.141063921755013
"DorsAttn","Vis","sub-012","PLCB",0.157919913100981
"DorsAttn","Vis","sub-013","LSD",0.153921449633983
"DorsAttn","Vis","sub-013","PLCB",0.108764348104847
"DorsAttn","Vis","sub-015","LSD",0.204381047359265
"DorsAttn","Vis","sub-015","PLCB",0.231761830786713
"DorsAttn","Vis","sub-017","LSD",0.332976124097205
"DorsAttn","Vis","sub-017","PLCB",0.103566724724738
"DorsAttn","Vis","sub-018","LSD",0.0803099483957161
"DorsAttn","Vis","sub-018","PLCB",0.118890611296396
"DorsAttn","Vis","sub-019","LSD",0.412954538693649
"DorsAttn","Vis","sub-019","PLCB",0.273016305899443
"DorsAttn","Vis","sub-020","LSD",0.202505924378691
"DorsAttn","Vis","sub-020","PLCB",0.158839106214829
"Limbic","SalVentAttn","sub-001","LSD",-0.059228370975725
"Limbic","SalVentAttn","sub-001","PLCB",0.0655204224905287
"Limbic","SalVentAttn","sub-002","LSD",0.0296046038273889
"Limbic","SalVentAttn","sub-002","PLCB",0.00521411674320519
"Limbic","SalVentAttn","sub-003","LSD",0.0274364139048731
"Limbic","SalVentAttn","sub-003","PLCB",0.0483487457315675
"Limbic","SalVentAttn","sub-004","LSD",0.0862318885776923
"Limbic","SalVentAttn","sub-004","PLCB",0.0364688865097786
"Limbic","SalVentAttn","sub-006","LSD",-0.0117328838266238
"Limbic","SalVentAttn","sub-006","PLCB",-0.0684144589164831
"Limbic","SalVentAttn","sub-009","LSD",-0.0781277035204767
"Limbic","SalVentAttn","sub-009","PLCB",0.0203268586008715
"Limbic","SalVentAttn","sub-010","LSD",0.00383810494632759
"Limbic","SalVentAttn","sub-010","PLCB",0.0416671790716284
"Limbic","SalVentAttn","sub-011","LSD",-0.0217476711045635
"Limbic","SalVentAttn","sub-011","PLCB",0.0386628769678634
"Limbic","SalVentAttn","sub-012","LSD",0.00299723847218534
"Limbic","SalVentAttn","sub-012","PLCB",0.060095513187113
"Limbic","SalVentAttn","sub-013","LSD",0.0360255873992491
"Limbic","SalVentAttn","sub-013","PLCB",-0.00266222051548573
"Limbic","SalVentAttn","sub-015","LSD",0.0608515678512868
"Limbic","SalVentAttn","sub-015","PLCB",0.0542531669365476
"Limbic","SalVentAttn","sub-017","LSD",0.12462534398016
"Limbic","SalVentAttn","sub-017","PLCB",0.131564677429453
"Limbic","SalVentAttn","sub-018","LSD",-0.000649343481142401
"Limbic","SalVentAttn","sub-018","PLCB",-0.0212604168808888
"Limbic","SalVentAttn","sub-019","LSD",-0.0611333979076915
"Limbic","SalVentAttn","sub-019","PLCB",-0.00185762076562093
"Limbic","SalVentAttn","sub-020","LSD",0.00579379032435255
"Limbic","SalVentAttn","sub-020","PLCB",0.0911852035636536
"Limbic","SomMot","sub-001","LSD",-0.0495286032012251
"Limbic","SomMot","sub-001","PLCB",0.0710026314017298
"Limbic","SomMot","sub-002","LSD",-0.0232016859205862
"Limbic","SomMot","sub-002","PLCB",-0.0920061888429981
"Limbic","SomMot","sub-003","LSD",0.0251415124038033
"Limbic","SomMot","sub-003","PLCB",-0.014179391199946
"Limbic","SomMot","sub-004","LSD",0.0545491897374695
"Limbic","SomMot","sub-004","PLCB",-0.0533777851925079
"Limbic","SomMot","sub-006","LSD",-0.0042330406402218
"Limbic","SomMot","sub-006","PLCB",-0.028830341877928
"Limbic","SomMot","sub-009","LSD",-0.100881624101804
"Limbic","SomMot","sub-009","PLCB",-0.00887131987562777
"Limbic","SomMot","sub-010","LSD",-0.00196331621233365
"Limbic","SomMot","sub-010","PLCB",-0.000295151814139579
"Limbic","SomMot","sub-011","LSD",-0.0430560774279023
"Limbic","SomMot","sub-011","PLCB",0.0565044383015832
"Limbic","SomMot","sub-012","LSD",0.0183749699875634
"Limbic","SomMot","sub-012","PLCB",-0.00358438364932661
"Limbic","SomMot","sub-013","LSD",0.0470932696429479
"Limbic","SomMot","sub-013","PLCB",-0.0369530032401009
"Limbic","SomMot","sub-015","LSD",0.0644052306462968
"Limbic","SomMot","sub-015","PLCB",0.0735736755724914
"Limbic","SomMot","sub-017","LSD",0.0283328716655205
"Limbic","SomMot","sub-017","PLCB",0.0972649166069995
"Limbic","SomMot","sub-018","LSD",0.0441680882695756
"Limbic","SomMot","sub-018","PLCB",-0.0495670565000897
"Limbic","SomMot","sub-019","LSD",-0.109198432310706
"Limbic","SomMot","sub-019","PLCB",0.0549829390857716
"Limbic","SomMot","sub-020","LSD",0.0545818154011845
"Limbic","SomMot","sub-020","PLCB",0.0402137367771249
"Limbic","Subcortex","sub-001","LSD",0.0321365847986624
"Limbic","Subcortex","sub-001","PLCB",0.106158851056594
"Limbic","Subcortex","sub-002","LSD",0.0247070833914217
"Limbic","Subcortex","sub-002","PLCB",0.00804555471708754
"Limbic","Subcortex","sub-003","LSD",0.177165426161012
"Limbic","Subcortex","sub-003","PLCB",0.115392788551349
"Limbic","Subcortex","sub-004","LSD",0.197997165152054
"Limbic","Subcortex","sub-004","PLCB",0.133035427767385
"Limbic","Subcortex","sub-006","LSD",0.145921568596018
"Limbic","Subcortex","sub-006","PLCB",0.0998554043962092
"Limbic","Subcortex","sub-009","LSD",-0.0290906894952871
"Limbic","Subcortex","sub-009","PLCB",0.0103958724954927
"Limbic","Subcortex","sub-010","LSD",0.0175509467111237
"Limbic","Subcortex","sub-010","PLCB",-0.0109055401567691
"Limbic","Subcortex","sub-011","LSD",0.0566863562714185
"Limbic","Subcortex","sub-011","PLCB",0.096932472009489
"Limbic","Subcortex","sub-012","LSD",0.13974392141005
"Limbic","Subcortex","sub-012","PLCB",0.108707963194576
"Limbic","Subcortex","sub-013","LSD",0.0962450692933047
"Limbic","Subcortex","sub-013","PLCB",0.0860879541257968
"Limbic","Subcortex","sub-015","LSD",0.158358485899752
"Limbic","Subcortex","sub-015","PLCB",0.124270602616001
"Limbic","Subcortex","sub-017","LSD",0.161744724123066
"Limbic","Subcortex","sub-017","PLCB",0.119959635201695
"Limbic","Subcortex","sub-018","LSD",0.0758760624041018
"Limbic","Subcortex","sub-018","PLCB",0.122899741396683
"Limbic","Subcortex","sub-019","LSD",0.0352045465904878
"Limbic","Subcortex","sub-019","PLCB",0.146489297894056
"Limbic","Subcortex","sub-020","LSD",0.133483800803555
"Limbic","Subcortex","sub-020","PLCB",0.153566350641363
"Limbic","Vis","sub-001","LSD",-0.0359432723267676
"Limbic","Vis","sub-001","PLCB",0.0369383464727177
"Limbic","Vis","sub-002","LSD",-0.055100707495682
"Limbic","Vis","sub-002","PLCB",0.0375898167105649
"Limbic","Vis","sub-003","LSD",0.0925168134839108
"Limbic","Vis","sub-003","PLCB",0.062938577429224
"Limbic","Vis","sub-004","LSD",0.014828310529048
"Limbic","Vis","sub-004","PLCB",-0.0195886026438046
"Limbic","Vis","sub-006","LSD",0.0830451719975313
"Limbic","Vis","sub-006","PLCB",0.00509540433953953
"Limbic","Vis","sub-009","LSD",-0.0128989591508714
"Limbic","Vis","sub-009","PLCB",0.0187148548443597
"Limbic","Vis","sub-010","LSD",0.0248119969763349
"Limbic","Vis","sub-010","PLCB",0.0853457555357731
"Limbic","Vis","sub-011","LSD",0.0258246116763457
"Limbic","Vis","sub-011","PLCB",0.0280511926707134
"Limbic","Vis","sub-012","LSD",0.0233329859309894
"Limbic","Vis","sub-012","PLCB",0.0183220376829621
"Limbic","Vis","sub-013","LSD",0.0231213069074152
"Limbic","Vis","sub-013","PLCB",0.00896547845357021
"Limbic","Vis","sub-015","LSD",0.0887978075851758
"Limbic","Vis","sub-015","PLCB",0.0469190181374683
"Limbic","Vis","sub-017","LSD",0.0635825319930352
"Limbic","Vis","sub-017","PLCB",0.0797236125192482
"Limbic","Vis","sub-018","LSD",0.0382594635279905
"Limbic","Vis","sub-018","PLCB",0.0741994205161868
"Limbic","Vis","sub-019","LSD",-0.086170797461297
"Limbic","Vis","sub-019","PLCB",0.0734822490877051
"Limbic","Vis","sub-020","LSD",0.0424479269790958
"Limbic","Vis","sub-020","PLCB",0.00995888465431678
"SalVentAttn","SomMot","sub-001","LSD",0.377577242265604
"SalVentAttn","SomMot","sub-001","PLCB",0.414667373975476
"SalVentAttn","SomMot","sub-002","LSD",0.323155461178352
"SalVentAttn","SomMot","sub-002","PLCB",0.356614367767062
"SalVentAttn","SomMot","sub-003","LSD",0.382052791700199
"SalVentAttn","SomMot","sub-003","PLCB",0.46391488091796
"SalVentAttn","SomMot","sub-004","LSD",0.367145349821322
"SalVentAttn","SomMot","sub-004","PLCB",0.318011069024151
"SalVentAttn","SomMot","sub-006","LSD",0.096902694417055
"SalVentAttn","SomMot","sub-006","PLCB",0.266753816963016
"SalVentAttn","SomMot","sub-009","LSD",0.183702900415942
"SalVentAttn","SomMot","sub-009","PLCB",0.150401305352355
"SalVentAttn","SomMot","sub-010","LSD",0.23562077041515
"SalVentAttn","SomMot","sub-010","PLCB",0.159690734424518
"SalVentAttn","SomMot","sub-011","LSD",0.338205764716589
"SalVentAttn","SomMot","sub-011","PLCB",0.318599499176936
"SalVentAttn","SomMot","sub-012","LSD",0.335682286013167
"SalVentAttn","SomMot","sub-012","PLCB",0.397655657531455
"SalVentAttn","SomMot","sub-013","LSD",0.311756109821688
"SalVentAttn","SomMot","sub-013","PLCB",0.325424486569266
"SalVentAttn","SomMot","sub-015","LSD",0.371851515701624
"SalVentAttn","SomMot","sub-015","PLCB",0.438406460127464
"SalVentAttn","SomMot","sub-017","LSD",0.509623602757446
"SalVentAttn","SomMot","sub-017","PLCB",0.293877370859976
"SalVentAttn","SomMot","sub-018","LSD",0.379434429593625
"SalVentAttn","SomMot","sub-018","PLCB",0.300728799911612
"SalVentAttn","SomMot","sub-019","LSD",0.468766342211014
"SalVentAttn","SomMot","sub-019","PLCB",0.408808953974714
"SalVentAttn","SomMot","sub-020","LSD",0.371143984412318
"SalVentAttn","SomMot","sub-020","PLCB",0.366048000249842
"SalVentAttn","Subcortex","sub-001","LSD",0.200468407597354
"SalVentAttn","Subcortex","sub-001","PLCB",0.175722407876567
"SalVentAttn","Subcortex","sub-002","LSD",0.22001402710619
"SalVentAttn","Subcortex","sub-002","PLCB",0.0600670850854024
"SalVentAttn","Subcortex","sub-003","LSD",0.169167038676972
"SalVentAttn","Subcortex","sub-003","PLCB",0.107180652926548
"SalVentAttn","Subcortex","sub-004","LSD",0.139090229958488
"SalVentAttn","Subcortex","sub-004","PLCB",0.185488790497043
"SalVentAttn","Subcortex","sub-006","LSD",0.131386355036862
"SalVentAttn","Subcortex","sub-006","PLCB",0.150088377151012
"SalVentAttn","Subcortex","sub-009","LSD",0.0484870997089564
"SalVentAttn","Subcortex","sub-009","PLCB",0.0696305747703596
"SalVentAttn","Subcortex","sub-010","LSD",0.149123854328265
"SalVentAttn","Subcortex","sub-010","PLCB",0.0978368685836028
"SalVentAttn","Subcortex","sub-011","LSD",0.136217717366706
"SalVentAttn","Subcortex","sub-011","PLCB",0.127690514014829
"SalVentAttn","Subcortex","sub-012","LSD",0.140316106918797
"SalVentAttn","Subcortex","sub-012","PLCB",0.160433289805546
"SalVentAttn","Subcortex","sub-013","LSD",0.120000475529303
"SalVentAttn","Subcortex","sub-013","PLCB",0.20864127768725
"SalVentAttn","Subcortex","sub-015","LSD",0.198539734509499
"SalVentAttn","Subcortex","sub-015","PLCB",0.219081019568874
"SalVentAttn","Subcortex","sub-017","LSD",0.2824814366477
"SalVentAttn","Subcortex","sub-017","PLCB",0.212890486687895
"SalVentAttn","Subcortex","sub-018","LSD",0.141864407936195
"SalVentAttn","Subcortex","sub-018","PLCB",0.181147291749884
"SalVentAttn","Subcortex","sub-019","LSD",0.262012606858952
"SalVentAttn","Subcortex","sub-019","PLCB",0.186018625545094
"SalVentAttn","Subcortex","sub-020","LSD",0.236078846590459
"SalVentAttn","Subcortex","sub-020","PLCB",0.282524951634521
"SalVentAttn","Vis","sub-001","LSD",0.140812025602858
"SalVentAttn","Vis","sub-001","PLCB",0.148440036491347
"SalVentAttn","Vis","sub-002","LSD",0.192240443526543
"SalVentAttn","Vis","sub-002","PLCB",0.10341358383668
"SalVentAttn","Vis","sub-003","LSD",0.210440990948374
"SalVentAttn","Vis","sub-003","PLCB",0.239251236893105
"SalVentAttn","Vis","sub-004","LSD",0.118371065277663
"SalVentAttn","Vis","sub-004","PLCB",0.13736453649594
"SalVentAttn","Vis","sub-006","LSD",0.0680197784420615
"SalVentAttn","Vis","sub-006","PLCB",0.120764944401169
"SalVentAttn","Vis","sub-009","LSD",0.0212482770511101
"SalVentAttn","Vis","sub-009","PLCB",0.102530286938743
"SalVentAttn","Vis","sub-010","LSD",0.114270867752235
"SalVentAttn","Vis","sub-010","PLCB",0.0859416272289259
"SalVentAttn","Vis","sub-011","LSD",0.153008113760096
"SalVentAttn","Vis","sub-011","PLCB",0.117580090612575
"SalVentAttn","Vis","sub-012","LSD",0.124628935506754
"SalVentAttn","Vis","sub-012","PLCB",0.118366428504136
"SalVentAttn","Vis","sub-013","LSD",0.134867494145369
"SalVentAttn","Vis","sub-013","PLCB",0.0412422209435756
"SalVentAttn","Vis","sub-015","LSD",0.231631892352046
"SalVentAttn","Vis","sub-015","PLCB",0.287955904151042
"SalVentAttn","Vis","sub-017","LSD",0.371667172403729
"SalVentAttn","Vis","sub-017","PLCB",0.134157172445863
"SalVentAttn","Vis","sub-018","LSD",0.0299839581651759
"SalVentAttn","Vis","sub-018","PLCB",0.0269393501437004
"SalVentAttn","Vis","sub-019","LSD",0.323911955563142
"SalVentAttn","Vis","sub-019","PLCB",0.20127252532732
"SalVentAttn","Vis","sub-020","LSD",0.187252915923518
"SalVentAttn","Vis","sub-020","PLCB",0.217676837078669
"SomMot","Subcortex","sub-001","LSD",0.202972805878511
"SomMot","Subcortex","sub-001","PLCB",0.164650680809013
"SomMot","Subcortex","sub-002","LSD",0.148758727919947
"SomMot","Subcortex","sub-002","PLCB",0.0469705910642431
"SomMot","Subcortex","sub-003","LSD",0.112426852707015
"SomMot","Subcortex","sub-003","PLCB",0.0639589931090423
"SomMot","Subcortex","sub-004","LSD",0.132965935266281
"SomMot","Subcortex","sub-004","PLCB",0.204355181356463
"SomMot","Subcortex","sub-006","LSD",0.032990359951428
"SomMot","Subcortex","sub-006","PLCB",0.13879039114159
"SomMot","Subcortex","sub-009","LSD",0.0159005700671709
"SomMot","Subcortex","sub-009","PLCB",0.153605778165759
"SomMot","Subcortex","sub-010","LSD",0.138875805154594
"SomMot","Subcortex","sub-010","PLCB",0.147191287947941
"SomMot","Subcortex","sub-011","LSD",0.130493609121727
"SomMot","Subcortex","sub-011","PLCB",0.146265317228011
"SomMot","Subcortex","sub-012","LSD",0.126814658990945
"SomMot","Subcortex","sub-012","PLCB",0.111697756707448
"SomMot","Subcortex","sub-013","LSD",0.101615785733521
"SomMot","Subcortex","sub-013","PLCB",0.16785979853913
"SomMot","Subcortex","sub-015","LSD",0.1889522805505
"SomMot","Subcortex","sub-015","PLCB",0.231508253074656
"SomMot","Subcortex","sub-017","LSD",0.188218722835055
"SomMot","Subcortex","sub-017","PLCB",0.197974589541023
"SomMot","Subcortex","sub-018","LSD",0.0992583398807665
"SomMot","Subcortex","sub-018","PLCB",0.143398475711765
"SomMot","Subcortex","sub-019","LSD",0.220561023350878
"SomMot","Subcortex","sub-019","PLCB",0.190346306369937
"SomMot","Subcortex","sub-020","LSD",0.199318544325376
"SomMot","Subcortex","sub-020","PLCB",0.265163760469628
"SomMot","Vis","sub-001","LSD",0.240290897987653
"SomMot","Vis","sub-001","PLCB",0.400165855183581
"SomMot","Vis","sub-002","LSD",0.250783101860396
"SomMot","Vis","sub-002","PLCB",0.185820510310438
"SomMot","Vis","sub-003","LSD",0.257463650747276
"SomMot","Vis","sub-003","PLCB",0.525376997267749
"SomMot","Vis","sub-004","LSD",0.191162846677313
"SomMot","Vis","sub-004","PLCB",0.304883607457083
"SomMot","Vis","sub-006","LSD",0.0786382915047467
"SomMot","Vis","sub-006","PLCB",0.193587634627266
"SomMot","Vis","sub-009","LSD",0.229753359912587
"SomMot","Vis","sub-009","PLCB",0.331818297443426
"SomMot","Vis","sub-010","LSD",0.0584285610516426
"SomMot","Vis","sub-010","PLCB",0.0954915115997819
"SomMot","Vis","sub-011","LSD",0.243336885114963
"SomMot","Vis","sub-011","PLCB",0.26834373742564
"SomMot","Vis","sub-012","LSD",0.120327477880958
"SomMot","Vis","sub-012","PLCB",0.146131278364575
"SomMot","Vis","sub-013","LSD",0.159159402635033
"SomMot","Vis","sub-013","PLCB",0.191413773641417
"SomMot","Vis","sub-015","LSD",0.269109665027129
"SomMot","Vis","sub-015","PLCB",0.288955113873837
"SomMot","Vis","sub-017","LSD",0.403869540068712
"SomMot","Vis","sub-017","PLCB",0.225237370689174
"SomMot","Vis","sub-018","LSD",0.0181397578200803
"SomMot","Vis","sub-018","PLCB",0.0928541619534468
"SomMot","Vis","sub-019","LSD",0.45768893145657
"SomMot","Vis","sub-019","PLCB",0.41180745407302
"SomMot","Vis","sub-020","LSD",0.239491714459593
"SomMot","Vis","sub-020","PLCB",0.194467540954795
"Subcortex","Vis","sub-001","LSD",0.101730334303498
"Subcortex","Vis","sub-001","PLCB",0.103060476816095
"Subcortex","Vis","sub-002","LSD",0.1031641444033
"Subcortex","Vis","sub-002","PLCB",0.00859580166010343
"Subcortex","Vis","sub-003","LSD",0.114589017177984
"Subcortex","Vis","sub-003","PLCB",0.0983497470931048
"Subcortex","Vis","sub-004","LSD",0.0778627929906886
"Subcortex","Vis","sub-004","PLCB",0.108190689907811
"Subcortex","Vis","sub-006","LSD",0.178557785770277
"Subcortex","Vis","sub-006","PLCB",0.109979548000255
"Subcortex","Vis","sub-009","LSD",-0.0265437903811011
"Subcortex","Vis","sub-009","PLCB",0.0947367594693044
"Subcortex","Vis","sub-010","LSD",0.124041395286027
"Subcortex","Vis","sub-010","PLCB",0.0739557885293262
"Subcortex","Vis","sub-011","LSD",0.097272018201826
"Subcortex","Vis","sub-011","PLCB",0.0993907284175222
"Subcortex","Vis","sub-012","LSD",0.0840187077392021
"Subcortex","Vis","sub-012","PLCB",0.0523915547077598
"Subcortex","Vis","sub-013","LSD",0.0935441726099875
"Subcortex","Vis","sub-013","PLCB",0.0979769811214331
"Subcortex","Vis","sub-015","LSD",0.183818618723735
"Subcortex","Vis","sub-015","PLCB",0.127435233656975
"Subcortex","Vis","sub-017","LSD",0.182122862814909
"Subcortex","Vis","sub-017","PLCB",0.158822317197477
"Subcortex","Vis","sub-018","LSD",0.00846413348453113
"Subcortex","Vis","sub-018","PLCB",0.0612888473268231
"Subcortex","Vis","sub-019","LSD",0.170099339750175
"Subcortex","Vis","sub-019","PLCB",0.167767269028285
"Subcortex","Vis","sub-020","LSD",0.122662796063876
"Subcortex","Vis","sub-020","PLCB",0.199263173175045
